STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,HLY-CLDH-NORMAL,Completeness Flag,HLY-HTDH-NORMAL,Completeness Flag,HLY-PRES-10PCTL,Completeness Flag,HLY-PRES-90PCTL,Completeness Flag,HLY-PRES-NORMAL,Completeness Flag,HLY-CLOD-PCTBKN,Completeness Flag,HLY-CLOD-PCTCLR,Completeness Flag,HLY-CLOD-PCTFEW,Completeness Flag,HLY-CLOD-PCTOVC,Completeness Flag,HLY-CLOD-PCTSCT,Completeness Flag,HLY-DEWP-10PCTL,Completeness Flag,HLY-DEWP-90PCTL,Completeness Flag,HLY-DEWP-NORMAL,Completeness Flag,HLY-HIDX-NORMAL,Completeness Flag,HLY-TEMP-10PCTL,Completeness Flag,HLY-TEMP-90PCTL,Completeness Flag,HLY-TEMP-NORMAL,Completeness Flag,HLY-WCHL-NORMAL,Completeness Flag,HLY-WIND-1STDIR,Completeness Flag,HLY-WIND-1STPCT,Completeness Flag,HLY-WIND-2NDDIR,Completeness Flag,HLY-WIND-2NDPCT,Completeness Flag,HLY-WIND-AVGSPD,Completeness Flag,HLY-WIND-PCTCLM,Completeness Flag,HLY-WIND-VCTDIR,Completeness Flag,HLY-WIND-VCTSPD,Completeness Flag
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT,29.6,33.93806,-118.38889,20100104 04:00,9999, ,137,C,10130,C,10234,C,10185,C,157,C,354,C,130,C,252,C,106,C,250,C,531,C,408,C,513,C,460,C,570,C,513,C,505,C,3,C,352,C,2,C,206,C,48,C,168,C,67,C,26,C
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT,29.6,33.93806,-118.38889,20100104 05:00,9999, ,140,C,10129,C,10234,C,10184,C,175,C,339,C,125,C,259,C,102,C,241,C,531,C,402,C,510,C,450,C,570,C,510,C,501,C,3,C,378,C,2,C,194,C,50,C,123,C,69,C,28,C
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT,29.6,33.93806,-118.38889,20100104 06:00,9999, ,143,C,10130,C,10236,C,10187,C,143,C,327,C,143,C,270,C,116,C,248,C,520,C,400,C,508,C,450,C,570,C,508,C,498,C,3,C,366,C,2,C,200,C,51,C,143,C,69,C,31,C
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT,29.6,33.93806,-118.38889,20100104 07:00,9999, ,138,C,10134,C,10240,C,10191,C,245,C,205,C,134,C,243,C,173,C,241,C,531,C,395,C,512,C,457,C,570,C,512,C,502,C,3,C,353,C,2,C,226,C,54,C,121,C,69,C,33,C
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT,29.6,33.93806,-118.38889,20100104 08:00,9999, ,123,C,10138,C,10245,C,10195,C,266,C,200,C,131,C,264,C,140,C,230,C,531,C,395,C,527,C,469,C,585,C,527,C,520,C,3,C,389,C,2,C,190,C,58,C,97,C,70,C,36,C
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT,29.6,33.93806,-118.38889,20100104 09:00,1,C,93,C,10145,C,10252,C,10200,C,266,C,209,C,133,C,245,C,146,C,241,C,531,C,400,C,559,C,500,C,621,C,558,C,555,C,3,C,331,C,2,C,228,C,62,C,79,C,77,C,37,C
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT,29.6,33.93806,-118.38889,20100104 10:00,5,C,65,C,10151,C,10255,C,10203,C,238,C,196,C,164,C,266,C,136,C,230,C,531,C,403,C,591,C,531,C,660,C,591,C,589,C,3,C,336,C,2,C,196,C,65,C,68,C,77,C,33,C
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT,29.6,33.93806,-118.38889,20100104 11:00,14,C,46,C,10148,C,10250,C,10200,C,238,C,179,C,179,C,263,C,141,C,219,C,534,C,402,C,618,C,540,C,711,C,617,C,617,C,3,C,233,C,4,C,176,C,64,C,86,C,91,C,17,C
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT,29.6,33.93806,-118.38889,20100104 12:00,20,C,37,C,10139,C,10240,C,10190,C,266,C,185,C,167,C,246,C,136,C,219,C,540,C,405,C,633,C,554,C,730,C,633,C,632,C,7,C,231,C,6,C,154,C,69,C,86,C,231,C,15,C
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT,29.6,33.93806,-118.38889,20100104 13:00,20,C,36,C,10131,C,10231,C,10181,C,266,C,203,C,149,C,248,C,133,C,230,C,550,C,418,C,635,C,559,C,730,C,635,C,634,C,7,C,391,C,6,C,217,C,85,C,31,C,248,C,45,C
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT,29.6,33.93806,-118.38889,20100104 14:00,17,C,38,C,10126,C,10227,C,10177,C,289,C,191,C,146,C,253,C,121,C,250,C,550,C,431,C,630,C,559,C,720,C,630,C,629,C,7,C,468,C,6,C,252,C,92,C,16,C,249,C,61,C
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT,29.6,33.93806,-118.38889,20100104 15:00,13,C,43,C,10127,C,10226,C,10177,C,252,C,187,C,160,C,274,C,128,C,289,C,550,C,444,C,620,C,559,C,700,C,620,C,620,C,7,C,565,C,6,C,232,C,96,C,2,C,253,C,71,C
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT,29.6,33.93806,-118.38889,20100104 16:00,9,C,51,C,10129,C,10227,C,10177,C,296,C,191,C,161,C,249,C,103,C,309,C,550,C,449,C,608,C,550,C,680,C,608,C,608,C,7,C,553,C,6,C,230,C,92,C,9,C,255,C,68,C
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT,29.6,33.93806,-118.38889,20100104 17:00,5,C,67,C,10131,C,10226,C,10178,C,306,C,176,C,158,C,239,C,122,C,320,C,550,C,455,C,588,C,536,C,649,C,588,C,587,C,7,C,506,C,6,C,228,C,83,C,18,C,259,C,60,C
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT,29.6,33.93806,-118.38889,20100104 18:00,3,C,75,C,10133,C,10228,C,10180,C,252,C,225,C,140,C,225,C,158,C,309,C,550,C,455,C,578,C,531,C,630,C,578,C,577,C,7,C,450,C,6,C,225,C,73,C,30,C,263,C,46,C
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT,29.6,33.93806,-118.38889,20100104 19:00,2,C,78,C,10136,C,10231,C,10183,C,234,C,286,C,132,C,213,C,136,C,289,C,550,C,450,C,574,C,531,C,640,C,574,C,573,C,7,C,334,C,6,C,204,C,64,C,79,C,270,C,31,C
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT,29.6,33.93806,-118.38889,20100104 20:00,2,C,80,C,10138,C,10233,C,10185,C,213,C,328,C,133,C,209,C,117,C,280,C,550,C,445,C,572,C,520,C,626,C,572,C,570,C,7,C,204,C,6,C,174,C,57,C,107,C,293,C,17,C
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT,29.6,33.93806,-118.38889,20100104 21:00,1,C,83,C,10140,C,10235,C,10187,C,189,C,360,C,108,C,234,C,108,C,270,C,550,C,439,C,568,C,520,C,626,C,568,C,566,C,3,C,175,C,1,C,161,C,55,C,120,C,16,C,8,C
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT,29.6,33.93806,-118.38889,20100104 22:00,1,C,91,C,10142,C,10239,C,10190,C,153,C,359,C,116,C,255,C,118,C,270,C,550,C,437,C,560,C,511,C,610,C,560,C,558,C,3,C,235,C,2,C,147,C,53,C,124,C,55,C,14,C
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT,29.6,33.93806,-118.38889,20100104 23:00,1,C,95,C,10143,C,10239,C,10191,C,185,C,345,C,128,C,234,C,108,C,266,C,547,C,431,C,556,C,500,C,610,C,556,C,554,C,3,C,276,C,1,C,146,C,56,C,106,C,55,C,17,C
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT,29.6,33.93806,-118.38889,20100105 00:00,1,C,103,C,10139,C,10237,C,10189,C,182,C,345,C,124,C,243,C,106,C,266,C,540,C,426,C,548,C,500,C,601,C,548,C,545,C,3,C,284,C,2,C,161,C,54,C,119,C,60,C,20,C
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT,29.6,33.93806,-118.38889,20100105 01:00,9999, ,112,C,10135,C,10232,C,10187,C,186,C,351,C,132,C,227,C,104,C,266,C,540,C,420,C,539,C,489,C,590,C,539,C,534,C,3,C,275,C,2,C,199,C,55,C,132,C,57,C,22,C
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT,29.6,33.93806,-118.38889,20100105 02:00,9999, ,122,C,10136,C,10233,C,10187,C,212,C,344,C,134,C,223,C,87,C,261,C,531,C,414,C,528,C,469,C,579,C,528,C,522,C,3,C,326,C,2,C,246,C,51,C,104,C,62,C,27,C
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT,29.6,33.93806,-118.38889,20100105 03:00,9999, ,129,C,10134,C,10235,C,10187,C,189,C,343,C,136,C,240,C,92,C,250,C,531,C,410,C,522,C,469,C,572,C,522,C,515,C,3,C,300,C,2,C,189,C,49,C,150,C,59,C,23,C
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT,29.6,33.93806,-118.38889,20100105 04:00,9999, ,136,C,10130,C,10233,C,10185,C,162,C,353,C,125,C,255,C,104,C,261,C,531,C,408,C,514,C,460,C,570,C,514,C,506,C,3,C,356,C,2,C,196,C,48,C,161,C,66,C,25,C
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT,29.6,33.93806,-118.38889,20100105 05:00,9999, ,139,C,10131,C,10233,C,10184,C,189,C,334,C,130,C,255,C,93,C,241,C,531,C,403,C,511,C,460,C,570,C,511,C,502,C,3,C,365,C,2,C,196,C,50,C,127,C,69,C,28,C
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT,29.6,33.93806,-118.38889,20100105 06:00,9999, ,141,C,10132,C,10236,C,10187,C,155,C,325,C,148,C,266,C,107,C,248,C,520,C,401,C,509,C,450,C,570,C,509,C,499,C,3,C,363,C,2,C,197,C,51,C,145,C,68,C,30,C
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT,29.6,33.93806,-118.38889,20100105 07:00,9999, ,136,C,10136,C,10239,C,10191,C,234,C,220,C,132,C,248,C,166,C,230,C,531,C,395,C,514,C,460,C,572,C,514,C,504,C,3,C,341,C,2,C,230,C,54,C,124,C,67,C,33,C
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT,29.6,33.93806,-118.38889,20100105 08:00,9999, ,122,C,10141,C,10244,C,10195,C,257,C,212,C,131,C,266,C,135,C,230,C,525,C,395,C,528,C,469,C,590,C,528,C,522,C,3,C,379,C,2,C,198,C,58,C,97,C,68,C,36,C
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT,29.6,33.93806,-118.38889,20100105 09:00,1,C,92,C,10146,C,10251,C,10200,C,257,C,217,C,138,C,248,C,140,C,241,C,531,C,400,C,560,C,500,C,621,C,560,C,556,C,3,C,326,C,2,C,240,C,62,C,82,C,75,C,38,C
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT,29.6,33.93806,-118.38889,20100105 10:00,6,C,64,C,10152,C,10254,C,10203,C,244,C,203,C,161,C,260,C,131,C,230,C,531,C,403,C,592,C,531,C,669,C,592,C,590,C,3,C,319,C,2,C,209,C,65,C,72,C,75,C,33,C
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT,29.6,33.93806,-118.38889,20100105 11:00,15,C,46,C,10149,C,10250,C,10200,C,231,C,179,C,186,C,268,C,136,C,219,C,540,C,402,C,619,C,540,C,711,C,619,C,619,C,3,C,218,C,4,C,170,C,64,C,93,C,88,C,16,C
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT,29.6,33.93806,-118.38889,20100105 12:00,22,C,38,C,10140,C,10240,C,10190,C,257,C,181,C,170,C,246,C,145,C,219,C,540,C,405,C,634,C,554,C,734,C,634,C,634,C,7,C,237,C,6,C,151,C,70,C,88,C,237,C,14,C
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT,29.6,33.93806,-118.38889,20100105 13:00,22,C,36,C,10133,C,10231,C,10182,C,256,C,204,C,156,C,249,C,136,C,230,C,540,C,418,C,636,C,559,C,730,C,636,C,635,C,7,C,389,C,6,C,216,C,85,C,33,C,248,C,44,C
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT,29.6,33.93806,-118.38889,20100105 14:00,19,C,38,C,10127,C,10227,C,10177,C,289,C,191,C,152,C,244,C,123,C,250,C,550,C,431,C,631,C,559,C,720,C,631,C,631,C,7,C,475,C,6,C,244,C,93,C,16,C,249,C,61,C
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT,29.6,33.93806,-118.38889,20100105 15:00,14,C,43,C,10130,C,10226,C,10177,C,256,C,189,C,164,C,263,C,128,C,289,C,550,C,444,C,621,C,554,C,700,C,621,C,621,C,7,C,560,C,6,C,234,C,96,C,5,C,254,C,70,C
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT,29.6,33.93806,-118.38889,20100105 16:00,10,C,51,C,10130,C,10227,C,10177,C,295,C,186,C,170,C,242,C,107,C,300,C,550,C,449,C,609,C,550,C,691,C,609,C,609,C,7,C,560,C,6,C,228,C,92,C,9,C,256,C,68,C
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT,29.6,33.93806,-118.38889,20100105 17:00,5,C,66,C,10132,C,10226,C,10178,C,310,C,180,C,164,C,229,C,117,C,309,C,550,C,454,C,589,C,536,C,660,C,589,C,589,C,7,C,512,C,6,C,224,C,83,C,18,C,260,C,60,C
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT,29.6,33.93806,-118.38889,20100105 18:00,3,C,74,C,10135,C,10228,C,10181,C,257,C,230,C,142,C,217,C,153,C,302,C,550,C,454,C,579,C,531,C,640,C,579,C,578,C,7,C,451,C,6,C,214,C,73,C,30,C,264,C,46,C
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT,29.6,33.93806,-118.38889,20100105 19:00,2,C,77,C,10137,C,10232,C,10183,C,232,C,307,C,125,C,209,C,127,C,284,C,550,C,449,C,575,C,525,C,640,C,575,C,574,C,7,C,333,C,6,C,205,C,64,C,80,C,272,C,31,C
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT,29.6,33.93806,-118.38889,20100105 20:00,2,C,79,C,10139,C,10233,C,10185,C,203,C,343,C,133,C,214,C,106,C,280,C,550,C,445,C,573,C,520,C,630,C,573,C,571,C,7,C,208,C,6,C,182,C,58,C,102,C,291,C,18,C
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT,29.6,33.93806,-118.38889,20100105 21:00,1,C,83,C,10141,C,10235,C,10188,C,180,C,372,C,110,C,234,C,104,C,270,C,550,C,438,C,568,C,520,C,626,C,568,C,567,C,3,C,173,C,1,C,155,C,55,C,124,C,6,C,8,C
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT,29.6,33.93806,-118.38889,20100105 22:00,1,C,90,C,10142,C,10239,C,10191,C,147,C,374,C,112,C,247,C,121,C,261,C,550,C,436,C,561,C,511,C,621,C,561,C,558,C,3,C,236,C,2,C,147,C,53,C,122,C,55,C,13,C
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT,29.6,33.93806,-118.38889,20100105 23:00,1,C,94,C,10143,C,10240,C,10191,C,172,C,360,C,129,C,233,C,106,C,261,C,550,C,431,C,557,C,500,C,610,C,557,C,554,C,3,C,260,C,1,C,144,C,56,C,114,C,52,C,16,C
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT,29.6,33.93806,-118.38889,20100106 00:00,1,C,102,C,10139,C,10238,C,10189,C,171,C,358,C,126,C,241,C,104,C,261,C,540,C,425,C,549,C,500,C,601,C,549,C,545,C,3,C,270,C,2,C,165,C,53,C,120,C,59,C,20,C
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT,29.6,33.93806,-118.38889,20100106 01:00,9999, ,111,C,10136,C,10235,C,10188,C,175,C,361,C,136,C,225,C,102,C,250,C,540,C,419,C,540,C,489,C,590,C,540,C,535,C,3,C,273,C,2,C,203,C,54,C,131,C,57,C,22,C
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT,29.6,33.93806,-118.38889,20100106 02:00,9999, ,122,C,10136,C,10235,C,10188,C,196,C,355,C,137,C,221,C,91,C,261,C,536,C,414,C,529,C,469,C,579,C,529,C,523,C,3,C,335,C,2,C,241,C,51,C,112,C,62,C,27,C
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT,29.6,33.93806,-118.38889,20100106 03:00,9999, ,128,C,10134,C,10235,C,10188,C,177,C,353,C,143,C,233,C,94,C,250,C,531,C,409,C,522,C,469,C,572,C,522,C,515,C,3,C,317,C,2,C,180,C,49,C,149,C,59,C,23,C
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT,29.6,33.93806,-118.38889,20100106 04:00,9999, ,136,C,10130,C,10234,C,10186,C,163,C,360,C,126,C,247,C,105,C,250,C,531,C,408,C,515,C,460,C,570,C,514,C,507,C,3,C,360,C,2,C,201,C,47,C,163,C,66,C,26,C
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT,29.6,33.93806,-118.38889,20100106 05:00,9999, ,139,C,10131,C,10233,C,10185,C,183,C,345,C,130,C,253,C,89,C,241,C,531,C,402,C,512,C,460,C,572,C,512,C,503,C,3,C,365,C,2,C,199,C,49,C,123,C,68,C,28,C
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT,29.6,33.93806,-118.38889,20100106 06:00,9999, ,141,C,10132,C,10236,C,10188,C,162,C,337,C,148,C,257,C,96,C,241,C,531,C,400,C,509,C,450,C,570,C,509,C,499,C,3,C,363,C,2,C,193,C,51,C,146,C,68,C,30,C
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT,29.6,33.93806,-118.38889,20100106 07:00,9999, ,136,C,10139,C,10240,C,10192,C,221,C,230,C,144,C,244,C,162,C,230,C,531,C,394,C,514,C,460,C,572,C,514,C,505,C,3,C,344,C,2,C,224,C,54,C,120,C,67,C,32,C
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT,29.6,33.93806,-118.38889,20100106 08:00,9999, ,121,C,10143,C,10244,C,10195,C,239,C,212,C,151,C,266,C,133,C,230,C,531,C,394,C,529,C,469,C,590,C,529,C,522,C,3,C,376,C,2,C,200,C,58,C,100,C,69,C,36,C
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT,29.6,33.93806,-118.38889,20100106 09:00,2,C,91,C,10148,C,10251,C,10201,C,247,C,222,C,152,C,244,C,136,C,230,C,531,C,399,C,561,C,500,C,621,C,561,C,558,C,3,C,326,C,2,C,239,C,62,C,85,C,76,C,37,C
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT,29.6,33.93806,-118.38889,20100106 10:00,6,C,63,C,10154,C,10253,C,10204,C,231,C,206,C,178,C,256,C,129,C,230,C,531,C,402,C,594,C,531,C,669,C,594,C,592,C,3,C,323,C,2,C,216,C,65,C,73,C,75,C,32,C
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT,29.6,33.93806,-118.38889,20100106 11:00,16,C,45,C,10152,C,10249,C,10201,C,227,C,186,C,198,C,261,C,127,C,219,C,540,C,402,C,621,C,550,C,711,C,621,C,620,C,3,C,214,C,4,C,169,C,64,C,95,C,89,C,15,C
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT,29.6,33.93806,-118.38889,20100106 12:00,23,C,36,C,10141,C,10240,C,10191,C,256,C,193,C,175,C,235,C,141,C,212,C,540,C,404,C,637,C,558,C,739,C,637,C,636,C,7,C,226,C,6,C,157,C,70,C,86,C,236,C,15,C
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT,29.6,33.93806,-118.38889,20100106 13:00,23,C,35,C,10134,C,10231,C,10182,C,247,C,215,C,161,C,240,C,138,C,230,C,550,C,417,C,638,C,559,C,734,C,638,C,638,C,7,C,390,C,6,C,230,C,85,C,35,C,248,C,46,C
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT,29.6,33.93806,-118.38889,20100106 14:00,20,C,37,C,10129,C,10227,C,10178,C,279,C,204,C,155,C,236,C,126,C,250,C,550,C,431,C,633,C,559,C,730,C,633,C,633,C,7,C,486,C,6,C,247,C,94,C,16,C,250,C,63,C
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT,29.6,33.93806,-118.38889,20100106 15:00,15,C,42,C,10130,C,10225,C,10178,C,248,C,198,C,167,C,255,C,133,C,284,C,550,C,444,C,623,C,559,C,700,C,623,C,623,C,7,C,569,C,6,C,227,C,95,C,5,C,254,C,70,C
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT,29.6,33.93806,-118.38889,20100106 16:00,11,C,50,C,10131,C,10227,C,10178,C,292,C,194,C,166,C,236,C,112,C,300,C,550,C,449,C,610,C,550,C,691,C,610,C,610,C,7,C,562,C,6,C,228,C,92,C,9,C,255,C,68,C
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT,29.6,33.93806,-118.38889,20100106 17:00,6,C,65,C,10132,C,10226,C,10179,C,307,C,188,C,164,C,233,C,108,C,309,C,550,C,455,C,591,C,536,C,660,C,591,C,590,C,7,C,523,C,6,C,213,C,84,C,18,C,259,C,61,C
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT,29.6,33.93806,-118.38889,20100106 18:00,3,C,73,C,10134,C,10228,C,10181,C,252,C,234,C,144,C,221,C,149,C,300,C,550,C,455,C,580,C,531,C,640,C,580,C,579,C,7,C,455,C,6,C,213,C,73,C,35,C,264,C,47,C
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT,29.6,33.93806,-118.38889,20100106 19:00,2,C,76,C,10136,C,10232,C,10184,C,234,C,304,C,129,C,211,C,122,C,284,C,550,C,450,C,576,C,531,C,640,C,576,C,575,C,7,C,350,C,6,C,202,C,64,C,79,C,269,C,32,C
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT,29.6,33.93806,-118.38889,20100106 20:00,2,C,78,C,10138,C,10233,C,10186,C,199,C,345,C,133,C,214,C,108,C,270,C,550,C,445,C,574,C,520,C,630,C,574,C,572,C,7,C,215,C,6,C,182,C,58,C,110,C,287,C,18,C
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT,29.6,33.93806,-118.38889,20100106 21:00,1,C,82,C,10138,C,10237,C,10189,C,189,C,365,C,115,C,225,C,106,C,270,C,550,C,438,C,570,C,520,C,628,C,570,C,568,C,3,C,163,C,1,C,161,C,55,C,116,C,5,C,8,C
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT,29.6,33.93806,-118.38889,20100106 22:00,1,C,89,C,10141,C,10239,C,10191,C,151,C,365,C,121,C,242,C,121,C,261,C,550,C,436,C,562,C,511,C,621,C,562,C,560,C,3,C,234,C,2,C,153,C,53,C,123,C,61,C,13,C
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT,29.6,33.93806,-118.38889,20100106 23:00,1,C,93,C,10142,C,10240,C,10192,C,178,C,363,C,124,C,230,C,104,C,261,C,550,C,431,C,558,C,500,C,621,C,558,C,556,C,3,C,253,C,2,C,130,C,55,C,127,C,58,C,15,C
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT,29.6,33.93806,-118.38889,20100107 00:00,1,C,100,C,10139,C,10238,C,10190,C,169,C,363,C,122,C,243,C,104,C,261,C,540,C,426,C,550,C,500,C,608,C,550,C,547,C,3,C,261,C,2,C,153,C,53,C,132,C,58,C,18,C
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT,29.6,33.93806,-118.38889,20100107 01:00,9999, ,110,C,10136,C,10237,C,10188,C,175,C,364,C,136,C,225,C,100,C,250,C,540,C,420,C,541,C,489,C,590,C,541,C,536,C,3,C,274,C,2,C,192,C,54,C,139,C,56,C,21,C
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT,29.6,33.93806,-118.38889,20100107 02:00,9999, ,120,C,10136,C,10236,C,10188,C,187,C,360,C,137,C,230,C,87,C,261,C,540,C,414,C,530,C,469,C,590,C,530,C,524,C,3,C,316,C,2,C,248,C,50,C,119,C,62,C,26,C
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT,29.6,33.93806,-118.38889,20100107 03:00,9999, ,127,C,10135,C,10235,C,10188,C,175,C,353,C,143,C,237,C,92,C,250,C,531,C,409,C,523,C,469,C,579,C,523,C,516,C,3,C,309,C,2,C,185,C,49,C,156,C,59,C,23,C
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT,29.6,33.93806,-118.38889,20100107 04:00,9999, ,134,C,10135,C,10234,C,10186,C,163,C,361,C,119,C,249,C,107,C,250,C,531,C,408,C,516,C,460,C,570,C,516,C,508,C,3,C,354,C,2,C,203,C,47,C,167,C,65,C,25,C
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT,29.6,33.93806,-118.38889,20100107 05:00,9999, ,137,C,10135,C,10234,C,10185,C,185,C,340,C,128,C,256,C,91,C,241,C,531,C,402,C,513,C,460,C,572,C,513,C,504,C,3,C,370,C,2,C,202,C,50,C,125,C,66,C,28,C
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT,29.6,33.93806,-118.38889,20100107 06:00,9999, ,140,C,10134,C,10236,C,10188,C,162,C,336,C,146,C,258,C,98,C,241,C,531,C,400,C,511,C,450,C,570,C,511,C,501,C,3,C,356,C,2,C,195,C,51,C,150,C,68,C,29,C
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT,29.6,33.93806,-118.38889,20100107 07:00,9999, ,134,C,10140,C,10240,C,10192,C,207,C,235,C,155,C,248,C,155,C,230,C,531,C,394,C,516,C,460,C,572,C,516,C,507,C,3,C,359,C,2,C,210,C,53,C,119,C,68,C,32,C
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT,29.6,33.93806,-118.38889,20100107 08:00,9999, ,120,C,10143,C,10243,C,10196,C,234,C,216,C,151,C,268,C,131,C,230,C,531,C,394,C,531,C,469,C,590,C,531,C,524,C,3,C,369,C,2,C,196,C,57,C,106,C,70,C,35,C
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT,29.6,33.93806,-118.38889,20100107 09:00,2,C,89,C,10151,C,10250,C,10201,C,237,C,221,C,163,C,248,C,131,C,230,C,536,C,399,C,563,C,500,C,626,C,563,C,559,C,3,C,333,C,2,C,229,C,61,C,89,C,77,C,37,C
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT,29.6,33.93806,-118.38889,20100107 10:00,7,C,62,C,10155,C,10253,C,10204,C,224,C,203,C,177,C,258,C,138,C,230,C,531,C,402,C,596,C,531,C,680,C,596,C,594,C,3,C,316,C,2,C,222,C,64,C,73,C,74,C,32,C
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT,29.6,33.93806,-118.38889,20100107 11:00,17,C,44,C,10154,C,10248,C,10201,C,211,C,186,C,195,C,266,C,141,C,219,C,540,C,400,C,623,C,550,C,716,C,623,C,622,C,3,C,203,C,4,C,178,C,63,C,101,C,95,C,14,C
